financial_type,symbol,security_name,sedol,price,quantity,realised_pl,market_value,fund_name,date,hash_uid,isin
Equities,LMT,Lockheed Martin,,438.83,52185.48586401481,-9038.55811825427,22900556.76170562,Leeder,2023-08-31,13649723557568884361,
Equities,XEL,Xcel Energy,,57.36,46266.74563667667,35102.40815550854,2653860.5297197737,Leeder,2023-08-31,13649723557568884361,
Equities,AAP,Advance Auto Parts,,62.71,15757.242193379563,13915.211548357856,988136.6579468324,Leeder,2023-08-31,13649723557568884361,
Equities,VRSK,Verisk,,232.1,7981.815861212962,12.95057410219498,1852579.4613875283,Leeder,2023-08-31,13649723557568884361,
Equities,WTW,Willis Towers Watson,,198.77,129849.83285789537,272690.9603573138,25810251.27716386,Leeder,2023-08-31,13649723557568884361,
Equities,CRM,Salesforce,,208.16,41441.509264385175,-140763.88819968977,8626464.568474418,Leeder,2023-08-31,13649723557568884361,
Equities,DOV,Dover Corporation,,141.44,179524.9564875564,-42900.5143854862,25392009.84559997,Leeder,2023-08-31,13649723557568884361,
Equities,FSLR,First Solar,,147.96,155853.19223889994,-2308615.5680887112,23060038.323667634,Leeder,2023-08-31,13649723557568884361,
Equities,MTB,M&T Bank,,123.15,3358.296975411968,3314.543706704647,413574.27252198383,Leeder,2023-08-31,13649723557568884361,
Equities,COST,Costco,,520.55,54220.61120821338,-334180.77798848355,28224539.164435472,Leeder,2023-08-31,13649723557568884361,
Equities,PARA,Paramount Global,,15.02,93244.62532974976,10853.154857250694,1400534.2724528413,Leeder,2023-08-31,13649723557568884361,
Equities,HCA,HCA Healthcare,,276.0,90983.35673271604,5961.526301270996,25111406.458229627,Leeder,2023-08-31,13649723557568884361,
Equities,FICO,Fair Isaac,,883.59,202665.74719802287,1357561.8889383462,179073427.56670102,Leeder,2023-08-31,13649723557568884361,
Equities,TPR,"Tapestry, Inc.",,32.01,67315.77273266221,-37199.58970004139,2154777.885172517,Leeder,2023-08-31,13649723557568884361,
Equities,EIX,Edison International,,70.91,42993.85687781208,10863.421056024838,3048694.3912056545,Leeder,2023-08-31,13649723557568884361,
Equities,MSFT,Microsoft,,345.36,117416.78992583592,122197.02715140686,40551062.56878669,Leeder,2023-08-31,13649723557568884361,
Equities,MSCI,MSCI,,471.1,128228.30622837826,-307351.5490217899,60408355.064189,Leeder,2023-08-31,13649723557568884361,
Equities,EG,Everest Re,,362.13,52867.19424887523,5353.865692637614,19144797.05334519,Leeder,2023-08-31,13649723557568884361,
Equities,EXR,Extra Space Storage,,128.98,176561.1602283081,-5754.948251210389,22772858.44624717,Leeder,2023-08-31,13649723557568884361,
Equities,TJX,TJX Companies,,88.7,90308.04166924785,-62598.19825330251,8010323.296062284,Leeder,2023-08-31,13649723557568884361,
Equities,J,Jacobs Solutions,,136.5,95909.41086542336,-130814.06867233106,13091634.583130289,Leeder,2023-08-31,13649723557568884361,
Equities,WEC,WEC Energy Group,,84.12,120096.08338313032,-5162.607024219495,10102482.534188922,Leeder,2023-08-31,13649723557568884361,
Equities,NI,NiSource,,26.7,81311.49095116676,13867.55671428813,2171016.8083961527,Leeder,2023-08-31,13649723557568884361,
Equities,IR,Ingersoll Rand,,71.12,149376.51177160212,166454.64695087855,10623657.517196344,Leeder,2023-08-31,13649723557568884361,
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,106.97,13287.323363242269,-14.135450386427138,1421344.9801660257,Leeder,2023-08-31,13649723557568884361,
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.42,7881.693473276505,75.73239347862405,964876.9149985096,Leeder,2023-08-31,13649723557568884361,
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.34,3295.541634817466,-38.73701189416617,393289.9386991164,Leeder,2023-08-31,13649723557568884361,
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,166.0,5154.976983463557,-122.1037315592529,855726.1792549505,Leeder,2023-08-31,13649723557568884361,
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.48,5052.072989899097,52.29182481712746,1098724.8338432554,Leeder,2023-08-31,13649723557568884361,
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.72,14761.910201006627,8.390854357046706,1782057.79946552,Leeder,2023-08-31,13649723557568884361,
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.74,5365.225147460132,-1.469328319112429,980441.2434468644,Leeder,2023-08-31,13649723557568884361,
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.82,4574.088795265305,-7.845159688281389,753901.3152356275,Leeder,2023-08-31,13649723557568884361,
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.7,1243960.1011047943,11046.415233306545,115315101.37241444,Leeder,2023-08-31,13649723557568884361,
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.94,5088.461083214445,-37.17503354436473,686636.9385689573,Leeder,2023-08-31,13649723557568884361,
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.92,7109766.202081544,-48482.16022277534,817054331.9432111,Leeder,2023-08-31,13649723557568884361,
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,87.96,5682.650746543618,76.86757773183417,499845.9596659766,Leeder,2023-08-31,13649723557568884361,
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,317.84,4736.143092074948,-41.07127799275258,1505335.7203851014,Leeder,2023-08-31,13649723557568884361,
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.61,10187.123683273536,-171.36351720191627,1493534.203204733,Leeder,2023-08-31,13649723557568884361,
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,365.96,3703.6676060694967,85.77146354495594,1355394.197117193,Leeder,2023-08-31,13649723557568884361,
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.8,1977.3047053146493,7.075138593704673,458339.2306919357,Leeder,2023-08-31,13649723557568884361,
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.93,1511.319133174025,3.363802601287662,172184.58884251668,Leeder,2023-08-31,13649723557568884361,
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.14,26575.699339196824,88.6396307536449,2873896.1265407447,Leeder,2023-08-31,13649723557568884361,
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.76,48478.68389579425,-23.148726680619795,4739276.137652846,Leeder,2023-08-31,13649723557568884361,
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,124.06,2954.4083384865203,24.0193455588477,366523.8984726377,Leeder,2023-08-31,13649723557568884361,
CASH,USDCURR,CASH,,,,,156182837.9722998,Leeder,2023-08-31,13649723557568884361,
Equities,AVGO,Broadcom Inc.,,434.87,143218.59575166774,353792.47168357205,62281470.73452775,Leeder,2022-09-30,9538517385287474429,
Equities,IP,International Paper,,30.06,176252.06772869182,116913.17652457827,5298137.155924476,Leeder,2022-09-30,9538517385287474429,
Equities,MS,Morgan Stanley,,76.25,171298.80099723814,147255.40445124469,13061533.576039407,Leeder,2022-09-30,9538517385287474429,
Equities,APD,Air Products and Chemicals,,228.7,141332.64790662104,-41295.876779979386,32322776.57624423,Leeder,2022-09-30,9538517385287474429,
Equities,PRU,Prudential Financial,,81.4,234267.52501148352,303181.73464755784,19069376.53593476,Leeder,2022-09-30,9538517385287474429,
Equities,SHW,Sherwin-Williams,,202.69,140973.80225206786,331978.9672804007,28573979.97847164,Leeder,2022-09-30,9538517385287474429,
Equities,CHTR,Charter Communications,,303.35,226863.23918270133,-99245.85579617442,68818963.60607246,Leeder,2022-09-30,9538517385287474429,
Equities,KEY,KeyCorp,,15.35,153969.94926059613,-33790.178939754565,2363438.7211501505,Leeder,2022-09-30,9538517385287474429,
Equities,KR,Kroger,,42.78,154539.4466584571,-74729.92312849019,6611197.528048797,Leeder,2022-09-30,9538517385287474429,
Equities,TSN,Tyson Foods,,64.34,228250.5899248136,-95561.220746524,14685642.955762506,Leeder,2022-09-30,9538517385287474429,
Equities,TRMB,Trimble Inc.,,54.27,171061.18255216055,99315.44464056454,9283490.377105754,Leeder,2022-09-30,9538517385287474429,
Equities,INTC,Intel,,24.93,120477.46959387403,-358.4563176733247,3003503.31697528,Leeder,2022-09-30,9538517385287474429,
Equities,EMR,Emerson Electric,,71.52,180307.89246112705,-68884.20200836062,12895620.468819804,Leeder,2022-09-30,9538517385287474429,
Equities,OXY,Occidental Petroleum,,60.96,213411.2811451712,128870.41700343676,13009551.698609635,Leeder,2022-09-30,9538517385287474429,
Equities,BBY,Best Buy,,61.18,8784.505558572362,-7264.325367970834,537436.0500734571,Leeder,2022-09-30,9538517385287474429,
Equities,PPL,PPL Corporation,,24.71,121079.91718660267,10095.816758946436,2991884.7536809524,Leeder,2022-09-30,9538517385287474429,
Equities,PAYX,Paychex,,108.99,65665.96795083335,-83554.39924061281,7156933.846961327,Leeder,2022-09-30,9538517385287474429,
Equities,VLO,Valero Energy,,103.54,113121.21564119238,122885.29278897596,11712570.66748906,Leeder,2022-09-30,9538517385287474429,
Equities,C,Citigroup,,39.89,84728.88516662735,-73583.45716296171,3379835.2292967653,Leeder,2022-09-30,9538517385287474429,
Equities,FTV,Fortive,,58.11,61013.18732481411,-11572.526462363849,3545476.315444948,Leeder,2022-09-30,9538517385287474429,
Equities,ILMN,Illumina,,190.79,22961.859677143137,622.529179152776,4380893.207802139,Leeder,2022-09-30,9538517385287474429,
Equities,IT,Gartner,,276.69,78817.35791727019,40991.72271131022,21807974.76212949,Leeder,2022-09-30,9538517385287474429,
Equities,HOLX,Hologic,,64.52,92857.2556259082,16046.908831842553,5991150.132983596,Leeder,2022-09-30,9538517385287474429,
Equities,WST,West Pharmaceutical Services,,245.45,147950.96503245426,311066.7572622013,36314564.36721589,Leeder,2022-09-30,9538517385287474429,
Equities,ALL,Allstate,,121.89,127550.2043325083,38621.84961626815,15547094.406089438,Leeder,2022-09-30,9538517385287474429,
Equities,AZO,AutoZone,,2141.93,128230.10947287348,424250.7094187057,274659918.3832319,Leeder,2022-09-30,9538517385287474429,
Equities,CHD,Church & Dwight,,70.56,44606.03942221748,70494.74523958824,3147402.1416316656,Leeder,2022-09-30,9538517385287474429,
Equities,MGM,MGM Resorts,,29.72,204715.9542234544,-50761.56204491305,6084158.159521064,Leeder,2022-09-30,9538517385287474429,
Equities,CFG,Citizens Financial Group,,32.75,163689.02726165715,33703.32812761104,5360815.642819272,Leeder,2022-09-30,9538517385287474429,
Equities,RHI,Robert Half,,74.61,126244.81924927072,3811.140847562693,9419125.964188088,Leeder,2022-09-30,9538517385287474429,
Equities,GOOG,Alphabet Inc. (Class C),,96.15,121177.70221764012,98009.61694276752,11651236.0682261,Leeder,2022-09-30,9538517385287474429,
Equities,EQT,EQT,,40.09,110057.58520943476,-49054.38130187183,4412208.591046239,Leeder,2022-09-30,9538517385287474429,
Equities,REGN,Regeneron,,688.87,123224.63061671663,-1474362.1618661024,84885751.29293759,Leeder,2022-09-30,9538517385287474429,
Equities,ABC,AmerisourceBergen,,133.77,184857.56028828197,206096.7067300261,24728395.83976348,Leeder,2022-09-30,9538517385287474429,
Equities,MA,Mastercard,,282.57,110284.30222188204,89568.51470861764,31163035.278837204,Leeder,2022-09-30,9538517385287474429,
Equities,CDW,CDW,,154.16,56450.07712960372,51509.58064780215,8702343.89029971,Leeder,2022-09-30,9538517385287474429,
Equities,WRK,WestRock,,29.85,124027.15638275832,-26294.25550435018,3702210.618025336,Leeder,2022-09-30,9538517385287474429,
Equities,SEDG,SolarEdge,,231.46,185020.09818983037,-231885.4062470104,42824751.927018136,Leeder,2022-09-30,9538517385287474429,
Equities,BA,Boeing,,121.08,78043.7660288113,-286513.4851386149,9449539.190768473,Leeder,2022-09-30,9538517385287474429,
Equities,ODFL,Old Dominion,,247.91,129510.16716751884,-273190.7049794714,32106865.542499594,Leeder,2022-09-30,9538517385287474429,
Equities,LNC,Lincoln Financial,,41.24,15550.114973403335,-234.77013843169263,641286.7415031537,Leeder,2022-09-30,9538517385287474429,
Equities,PCAR,Paccar,,53.54,119152.08488987102,-16316.690601462567,6379402.625003695,Leeder,2022-09-30,9538517385287474429,
Equities,LMT,Lockheed Martin,,378.94,54577.65361827133,215665.9105238359,20681656.062107734,Leeder,2022-09-30,9538517385287474429,
Equities,XEL,Xcel Energy,,62.54,43791.79256695676,-61500.555132482725,2738738.7071374757,Leeder,2022-09-30,9538517385287474429,
Equities,AAP,Advance Auto Parts,,152.25,15394.38022154151,-9429.34988835384,2343794.388729695,Leeder,2022-09-30,9538517385287474429,
Equities,VRSK,Verisk,,169.66,8012.962811585327,-14899.38960759744,1359479.2706135667,Leeder,2022-09-30,9538517385287474429,
Equities,WTW,Willis Towers Watson,,198.81,125242.54317255154,-24663.515934776256,24899470.00813497,Leeder,2022-09-30,9538517385287474429,
Equities,CRM,Salesforce,,143.84,42068.05476082296,-34020.99423514605,6051068.996796775,Leeder,2022-09-30,9538517385287474429,
Equities,DOV,Dover Corporation,,115.34,176219.28146514195,-102209.68484169184,20325131.924189474,Leeder,2022-09-30,9538517385287474429,
Equities,FSLR,First Solar,,132.27,163988.69371050288,-98073.55015669118,21690784.517088216,Leeder,2022-09-30,9538517385287474429,
Equities,MTB,M&T Bank,,171.78,3336.6580414690616,1543.642860454419,573171.1183635554,Leeder,2022-09-30,9538517385287474429,
Equities,COST,Costco,,468.73,54382.24748751418,-334943.25533359894,25490590.86482252,Leeder,2022-09-30,9538517385287474429,
Equities,PARA,Paramount Global,,18.53,92282.18456324367,-23115.397749347136,1709988.8799569055,Leeder,2022-09-30,9538517385287474429,
Equities,HCA,HCA Healthcare,,182.54,92057.92652056264,-93001.67911684548,16804253.907063503,Leeder,2022-09-30,9538517385287474429,
Equities,FICO,Fair Isaac,,412.01,205299.3857833241,-387684.0421433589,84585399.93658736,Leeder,2022-09-30,9538517385287474429,
Equities,TPR,"Tapestry, Inc.",,27.81,66806.27419709742,-59914.96224781644,1857882.485421279,Leeder,2022-09-30,9538517385287474429,
Equities,EIX,Edison International,,54.76,42634.35549798789,41926.221384706354,2334657.3070698166,Leeder,2022-09-30,9538517385287474429,
Equities,MSFT,Microsoft,,230.67,117263.35021242258,-108558.59723993477,27049136.993499517,Leeder,2022-09-30,9538517385287474429,
Equities,MSCI,MSCI,,417.37,124264.4469652004,-377839.6386498769,51864252.22986569,Leeder,2022-09-30,9538517385287474429,
Equities,EG,Everest Re,,258.68,52589.16673397243,4275.328766901316,13603765.65074399,Leeder,2022-09-30,9538517385287474429,
Equities,EXR,Extra Space Storage,,166.33,178245.80041515868,-341710.24177149934,29647623.983053345,Leeder,2022-09-30,9538517385287474429,
Equities,TJX,TJX Companies,,61.14,87492.76718388041,-231.53659318908927,5349307.785622449,Leeder,2022-09-30,9538517385287474429,
Equities,J,Jacobs Solutions,,107.79,95573.76149233169,-25644.571102412272,10301895.751258433,Leeder,2022-09-30,9538517385287474429,
Equities,WEC,WEC Energy Group,,86.47,126550.87901950863,238658.3843745697,10942854.508816913,Leeder,2022-09-30,9538517385287474429,
Equities,NI,NiSource,,24.29,79753.15984464202,5138.914850521938,1937204.2526263548,Leeder,2022-09-30,9538517385287474429,
Equities,IR,Ingersoll Rand,,43.2,151754.8273295088,-14411.67754416196,6555808.540634781,Leeder,2022-09-30,9538517385287474429,
Government Bond,AU0000018442,AUSTRALIAN GOVERNMENT 2.8% 05/21/2041 REGS,BF5J6P3,106.96,13460.089979076389,799.1764820326889,1439691.2241620102,Leeder,2022-09-30,9538517385287474429,
Government Bond,SE0008014062,SWEDEN I/L BOND 0.125 % 06/01/2026,BDCRN33,122.3,7847.165026401753,322.227139223375,959708.2827289344,Leeder,2022-09-30,9538517385287474429,
Government Bond,AU000XCLWAV1,AUSTRALIAN GOVERNMENT 0.8% 11/21/2027 REGS,BF00GK6,119.06,3141.10836480747,-266.8799947360201,373980.36191397737,Leeder,2022-09-30,9538517385287474429,
Government Bond,US912810PS15,TSY INFL IX N/B 2.375% 01/15/2027,BYQLTT6,165.82,5181.1861177628925,88.49437110482103,859144.2820474429,Leeder,2022-09-30,9538517385287474429,
Government Bond,GB00BZ13DV40,UNITED KINGDOM I/L GILT 0.125% 08/10/2048 REGS,BZ13DV4,217.25,4815.102468731679,-369.8521119514867,1046081.0113319572,Leeder,2022-09-30,9538517385287474429,
Government Bond,US912828ZZ63,TSY INFL IX N/B 0.125% 07/15/2030 ,BLCGQJ3,120.68,14998.652163223338,20.977135892616708,1810037.3430577929,Leeder,2022-09-30,9538517385287474429,
Government Bond,GB00BYZW3J87,UNITED KINGDOM I/L GILT 0.125% 11/22/2036 REGS,BYZW3J8,182.49,5291.214535830699,-361.78128390624175,965593.7406437442,Leeder,2022-09-30,9538517385287474429,
Government Bond,US912810PZ57,TSY INFL IX N/B 2.5% 01/15/2029,BYQLTV8,164.76,4448.295717504929,-114.79181934692222,732901.2024161121,Leeder,2022-09-30,9538517385287474429,
Government Bond,JP1400131L54,JAPAN (40 YEAR ISSUE) 0.5 % 03/20/2060 ,BMC2Z46,92.5,1241483.3263888066,2476.7747159875403,114837207.6909646,Leeder,2022-09-30,9538517385287474429,
Government Bond,IT0004243512,BUONI POLIENNALI DEL TES 2.6% 09/15/2023 144A,B1Z5FX4,134.92,5249.689819857164,63.25917310313801,708288.1504951285,Leeder,2022-09-30,9538517385287474429,
Government Bond,JP1201501E99,JAPAN (20 YEAR ISSUE) 1.4 % 09/20/2034 ,BQWJS35,114.77,7136146.201026291,3850.053900043813,819015499.4917873,Leeder,2022-09-30,9538517385287474429,
Government Bond,GB00BMBL1F74,UNITED KINGDOM GILT 0.625% 10/22/2050 REGS,BMBL1F7,87.9,5589.410652255179,33.49428387087513,491309.1963332303,Leeder,2022-09-30,9538517385287474429,
Government Bond,GB00B24FFM16,UNITED KINGDOM I/L GILT 0.75% 11/22/2047 REGS,B24FFM1,317.5,4611.195190257744,-565.6861851472808,1464054.4729068335,Leeder,2022-09-30,9538517385287474429,
Government Bond,GB00BN65R313,UNITED KINGDOM GILT 3.5% 01/22/2045 REGS,BN65R31,146.46,10061.560025023447,-426.5047539248943,1473616.0812649345,Leeder,2022-09-30,9538517385287474429,
Government Bond,GB00BDX8CX86,UNITED KINGDOM I/L GILT 0.125% 03/22/2068 REGS,BDX8CX8,365.64,3719.4560175953206,198.08948879494116,1359981.898273553,Leeder,2022-09-30,9538517385287474429,
Government Bond,US912810FQ68,TSY INFL IX N/B 3.375% 04/15/2032,2805872,231.9,1980.8422746115048,32.60459701935316,459357.323482408,Leeder,2022-09-30,9538517385287474429,
Government Bond,FR0013519253,FRANCE (GOVT OF) 0.1% 03/01/2026 0.0% 144A,BMY72S2,113.74,1471.1030042964098,-56.21287902596033,167323.25570867365,Leeder,2022-09-30,9538517385287474429,
Government Bond,ES0000012B39,BONOS Y OBLIG DEL ESTADO 1.4% 04/30/2028 144A,BF5F9L8,108.02,26473.16338885776,-1529.944311638185,2859631.1092644148,Leeder,2022-09-30,9538517385287474429,
Government Bond,CA135087K940,CANADIAN GOVERNMENT 0.5% 09/01/2025,BM97LJ1,97.56,47132.71669498555,-596.6166670250993,4598267.84076279,Leeder,2022-09-30,9538517385287474429,
Government Bond,SE0013748258,SWEDEN I/L BOND 0.125 % 06/01/2030 144A ,BLP563,123.91,2834.744131920845,-104.77105892925027,351253.1453863119,Leeder,2022-09-30,9538517385287474429,
CASH,USDCURR,CASH,,,,,158268652.70812106,Leeder,2022-09-30,9538517385287474429,
Equities,AVGO,Broadcom Inc.,,460.45,138610.07658144084,589429.6018720224,63823009.76192443,Leeder,2022-10-31,16474834737358245436,
Equities,IP,International Paper,,31.87,171039.05182426437,47177.79393506847,5451014.581639306,Leeder,2022-10-31,16474834737358245436,
Equities,MS,Morgan Stanley,,80.07,165325.3896754306,114092.15624652374,13237603.951311728,Leeder,2022-10-31,16474834737358245436,
Equities,APD,Air Products and Chemicals,,246.07,139772.84141823655,135469.19351619322,34393903.08778547,Leeder,2022-10-31,16474834737358245436,
Equities,PRU,Prudential Financial,,99.82,230644.47895790645,333682.5415344478,23022931.88957822,Leeder,2022-10-31,16474834737358245436,
Equities,SHW,Sherwin-Williams,,222.77,140558.2363615734,41722.81540564497,31312158.314267702,Leeder,2022-10-31,16474834737358245436,
Equities,CHTR,Charter Communications,,367.62,220619.50511792523,2006423.9417157995,81104142.47145167,Leeder,2022-10-31,16474834737358245436,
Equities,KEY,KeyCorp,,17.13,156058.10638608658,-18584.59841686507,2673275.362393663,Leeder,2022-10-31,16474834737358245436,
Equities,KR,Kroger,,46.24,157545.1273693904,-51998.27629914528,7284886.689560612,Leeder,2022-10-31,16474834737358245436,
Equities,TSN,Tyson Foods,,66.7,228596.07517697025,-4076.725975448444,15247358.214303914,Leeder,2022-10-31,16474834737358245436,
Equities,TRMB,Trimble Inc.,,60.16,170841.67851769424,6464.393815032929,10277835.379624484,Leeder,2022-10-31,16474834737358245436,
Equities,INTC,Intel,,27.5,117477.2805820854,38552.42880148416,3230625.2160073486,Leeder,2022-10-31,16474834737358245436,
Equities,EMR,Emerson Electric,,84.59,183437.66917959647,-204530.90855197865,15516992.435902068,Leeder,2022-10-31,16474834737358245436,
Equities,OXY,Occidental Petroleum,,72.03,208102.85721381364,293821.2646006396,14989648.805110997,Leeder,2022-10-31,16474834737358245436,
Equities,BBY,Best Buy,,66.08,8763.768246877078,508.0641365344587,579109.8057536373,Leeder,2022-10-31,16474834737358245436,
Equities,PPL,PPL Corporation,,25.82,123272.82642413494,-12170.646268304065,3182904.3782711644,Leeder,2022-10-31,16474834737358245436,
Equities,PAYX,Paychex,,114.91,68475.42287442069,-83159.86573818554,7868510.842499682,Leeder,2022-10-31,16474834737358245436,
Equities,VLO,Valero Energy,,121.67,113397.8497398943,-25076.88104732915,13797116.37785294,Leeder,2022-10-31,16474834737358245436,
Equities,C,Citigroup,,43.9,84746.26188630878,-348.4032296126654,3720360.8968089554,Leeder,2022-10-31,16474834737358245436,
Equities,FTV,Fortive,,63.69,61166.87293520407,-4287.828529879755,3895718.137243147,Leeder,2022-10-31,16474834737358245436,
Equities,ILMN,Illumina,,228.82,23209.72382958007,-47131.368585882985,5310849.006684512,Leeder,2022-10-31,16474834737358245436,
Equities,IT,Gartner,,301.92,75873.97110708168,371308.2461052798,22907869.356650103,Leeder,2022-10-31,16474834737358245436,
Equities,HOLX,Hologic,,67.8,90351.07364015705,41101.384566319015,6125802.792802647,Leeder,2022-10-31,16474834737358245436,
Equities,WST,West Pharmaceutical Services,,229.51,148405.7924735497,36249.74705530598,34060613.43060439,Leeder,2022-10-31,16474834737358245436,
Equities,ALL,Allstate,,123.57,128094.12844480046,-4568.962543254096,15828591.451923992,Leeder,2022-10-31,16474834737358245436,
Equities,AZO,AutoZone,,2532.88,134221.3073426568,-11711294.035958948,339966464.9420686,Leeder,2022-10-31,16474834737358245436,
Equities,CHD,Church & Dwight,,73.21,42173.29866681801,32233.815009043057,3087507.1953977463,Leeder,2022-10-31,16474834737358245436,
Equities,MGM,MGM Resorts,,35.57,210795.1832108691,-177817.44788188054,7497984.666810613,Leeder,2022-10-31,16474834737358245436,
Equities,CFG,Citizens Financial Group,,38.99,158612.40221359715,158390.70149947275,6184297.562308153,Leeder,2022-10-31,16474834737358245436,
Equities,RHI,Robert Half,,74.57,125410.0809792913,-166.94765399596753,9351829.738625752,Leeder,2022-10-31,16474834737358245436,
Equities,GOOG,Alphabet Inc. (Class C),,94.66,117647.44128990915,-26300.443911595867,11136506.7925028,Leeder,2022-10-31,16474834737358245436,
Equities,EQT,EQT,,41.16,113948.00324226092,-20813.736475619884,4690099.813451459,Leeder,2022-10-31,16474834737358245436,
Equities,REGN,Regeneron,,748.75,122212.51866093252,303026.3195617648,91506623.34737325,Leeder,2022-10-31,16474834737358245436,
Equities,ABC,AmerisourceBergen,,155.4,177358.19429520515,811056.4321512547,27561463.39347488,Leeder,2022-10-31,16474834737358245436,
Equities,MA,Mastercard,,326.66,112349.18110025208,-455202.54873667966,36699983.49820835,Leeder,2022-10-31,16474834737358245436,
Equities,CDW,CDW,,170.68,54655.3570628845,148243.87751100765,9328576.343493126,Leeder,2022-10-31,16474834737358245436,
Equities,WRK,WestRock,,32.92,124276.33198573724,-3824.8455057262736,4091176.8489704696,Leeder,2022-10-31,16474834737358245436,
Equities,SEDG,SolarEdge,,230.03,180591.8215034688,-31662.178307485265,41541536.700442925,Leeder,2022-10-31,16474834737358245436,
Equities,BA,Boeing,,142.51,79625.94914206858,-169530.92058551806,11347494.012236193,Leeder,2022-10-31,16474834737358245436,
Equities,ODFL,Old Dominion,,273.65,128256.50241503112,161346.65364516948,35097391.885873266,Leeder,2022-10-31,16474834737358245436,
Equities,LNC,Lincoln Financial,,51.06,15350.774491020198,9787.617685012108,783810.5455114914,Leeder,2022-10-31,16474834737358245436,
Equities,PCAR,Paccar,,61.95,120754.59548652922,-67385.57058947688,7480747.190390485,Leeder,2022-10-31,16474834737358245436,
Equities,LMT,Lockheed Martin,,477.42,51881.80309788424,1327436.7962386026,24769410.434991896,Leeder,2022-10-31,16474834737358245436,
Equities,XEL,Xcel Energy,,63.62,44138.91713229087,-1874.4726528042315,2808117.907956345,Leeder,2022-10-31,16474834737358245436,
Equities,AAP,Advance Auto Parts,,184.96,15160.778093748771,38205.62800050249,2804137.516219773,Leeder,2022-10-31,16474834737358245436,
Equities,VRSK,Verisk,,181.89,8074.43705574131,-3759.15003013836,1468659.356068787,Leeder,2022-10-31,16474834737358245436,
Equities,WTW,Willis Towers Watson,,215.89,127262.1770072228,-172476.72948092656,27474631.39408933,Leeder,2022-10-31,16474834737358245436,
Equities,CRM,Salesforce,,162.59,42230.018902759264,-15184.13830652844,6866178.773399629,Leeder,2022-10-31,16474834737358245436,
Equities,DOV,Dover Corporation,,129.29,179399.8768921137,-221846.53103128023,23194610.08338138,Leeder,2022-10-31,16474834737358245436,
Equities,FSLR,First Solar,,145.57,162726.01273553897,83968.28483509953,23688025.67391241,Leeder,2022-10-31,16474834737358245436,
Equities,MTB,M&T Bank,,164.03,3199.283597195156,-5323.259715613847,524778.4884479215,Leeder,2022-10-31,16474834737358245436,
Equities,COST,Costco,,498.64,56154.67289501951,-265066.2196924222,28000966.09237253,Leeder,2022-10-31,16474834737358245436,
Equities,PARA,Paramount Global,,17.83,94337.8832878198,7194.945536016421,1682044.4590218267,Leeder,2022-10-31,16474834737358245436,
Equities,HCA,HCA Healthcare,,215.99,90768.44277514672,215666.15642081175,19605075.955003943,Leeder,2022-10-31,16474834737358245436,
Equities,FICO,Fair Isaac,,478.84,206564.3617967365,-422691.7348817564,98911279.00274932,Leeder,2022-10-31,16474834737358245436,
Equities,TPR,"Tapestry, Inc.",,30.99,69071.47714575712,-36016.72688368926,2140525.076747013,Leeder,2022-10-31,16474834737358245436,
Equities,EIX,Edison International,,58.11,42751.40245886088,-1960.5365946225943,2484283.9968844056,Leeder,2022-10-31,16474834737358245436,
